Batsman,Bowler,Runs_Scored,Balls_Faced,Player_Out,ID
SS Tiwary,CR Brathwaite,2,2,Not Out,2016
SS Tiwary,D Wiese,2,2,Not Out,2015
SS Tiwary,DAJ Bracewell,1,2,Not Out,2012
SS Tiwary,DE Bollinger,2,4,Not Out,2011
SS Tiwary,DE Bollinger,2,2,Not Out,2011
SS Tiwary,DE Bollinger,3,3,Not Out,2011
SS Tiwary,DJ Bravo,2,9,Not Out,2011
SS Tiwary,DJ Bravo,13,8,Not Out,2011
SS Tiwary,DJ Bravo,11,9,Not Out,2021
SS Tiwary,DJ Hussey,12,7,Not Out,2009/10
SS Tiwary,DL Chahar,4,3,Not Out,2020/21
SS Tiwary,DL Chahar,8,4,Not Out,2021
SS Tiwary,DP Nannes,3,4,Not Out,2009/10
SS Tiwary,DR Smith,2,2,SS Tiwary,2013
SS Tiwary,DS Kulkarni,3,7,Not Out,2013
SS Tiwary,DS Kulkarni,7,5,Not Out,2015
SS Tiwary,DS Kulkarni,1,1,Not Out,2016
SS Tiwary,DT Christian,5,6,Not Out,2011
SS Tiwary,DW Steyn,7,2,Not Out,2009/10
SS Tiwary,DW Steyn,2,3,Not Out,2012
SS Tiwary,GB Hogg,5,6,Not Out,2012
SS Tiwary,GB Hogg,8,3,Not Out,2015
SS Tiwary,GD McGrath,2,2,Not Out,2007/08
SS Tiwary,GJ Maxwell,0,1,SS Tiwary,2012
SS Tiwary,Gurkeerat Singh,7,6,SS Tiwary,2016
SS Tiwary,HH Pandya,2,4,Not Out,2016
SS Tiwary,HV Patel,7,2,Not Out,2015
SS Tiwary,Harbhajan Singh,6,4,Not Out,2011
SS Tiwary,Harbhajan Singh,6,2,SS Tiwary,2012
SS Tiwary,Harbhajan Singh,12,9,Not Out,2013
SS Tiwary,Harbhajan Singh,14,12,Not Out,2016
SS Tiwary,Harpreet Brar,10,5,Not Out,2021
SS Tiwary,I Sharma,2,1,Not Out,2009
SS Tiwary,I Sharma,0,1,SS Tiwary,2009/10
SS Tiwary,I Sharma,1,2,Not Out,2011
SS Tiwary,I Sharma,7,6,Not Out,2015
SS Tiwary,IK Pathan,2,5,Not Out,2011
SS Tiwary,Imran Tahir,4,5,SS Tiwary,2016
SS Tiwary,Iqbal Abdulla,1,3,Not Out,2011
SS Tiwary,J Botha,1,1,Not Out,2012
SS Tiwary,JA Morkel,3,4,Not Out,2011
SS Tiwary,JA Morkel,0,1,Not Out,2011
SS Tiwary,JA Morkel,1,1,Not Out,2012
SS Tiwary,JC Archer,15,5,SS Tiwary,2020/21
SS Tiwary,JD Unadkat,6,10,Not Out,2009/10
SS Tiwary,JE Taylor,14,7,SS Tiwary,2011
SS Tiwary,JH Kallis,8,7,Not Out,2009/10
SS Tiwary,JH Kallis,16,5,Not Out,2009/10
SS Tiwary,JH Kallis,7,9,Not Out,2012
SS Tiwary,JJ Bumrah,13,9,SS Tiwary,2016
SS Tiwary,JP Duminy,2,2,Not Out,2016
SS Tiwary,JP Faulkner,2,4,Not Out,2013
SS Tiwary,JP Faulkner,3,5,Not Out,2013
SS Tiwary,JP Faulkner,2,2,Not Out,2015
SS Tiwary,JR Hazlewood,4,5,Not Out,2021
SS Tiwary,JR Hopes,2,5,Not Out,2011
SS Tiwary,K Goel,1,2,Not Out,2009/10
SS Tiwary,K Rabada,2,6,Not Out,2021
SS Tiwary,K Upadhyay,2,7,Not Out,2012
SS Tiwary,KH Pandya,19,7,Not Out,2016
SS Tiwary,KJ Abbott,2,4,Not Out,2016
SS Tiwary,KP Pietersen,6,11,Not Out,2009/10
SS Tiwary,KV Sharma,7,8,Not Out,2015
SS Tiwary,Kartik Tyagi,3,5,Not Out,2020/21
SS Tiwary,Kuldeep Yadav,4,4,Not Out,2017
SS Tiwary,Kuldeep Yadav,4,6,Not Out,2020/21
SS Tiwary,L Ablish,6,3,Not Out,2011
SS Tiwary,L Balaji,0,2,SS Tiwary,2011
SS Tiwary,L Balaji,3,5,Not Out,2012
SS Tiwary,L Balaji,1,1,Not Out,2013
SS Tiwary,L Ngidi,11,5,Not Out,2020/21
SS Tiwary,LH Ferguson,5,2,Not Out,2021
SS Tiwary,M Kartik,1,3,Not Out,2009/10
SS Tiwary,M Kartik,8,6,SS Tiwary,2009/10
SS Tiwary,M Morkel,7,5,SS Tiwary,2011
SS Tiwary,M Morkel,5,3,Not Out,2016
SS Tiwary,M Muralitharan,2,3,SS Tiwary,2009/10
SS Tiwary,M Muralitharan,6,9,Not Out,2011
SS Tiwary,MA Starc,3,3,Not Out,2015
SS Tiwary,MC Henriques,0,1,Not Out,2015
SS Tiwary,MF Maharoof,13,7,Not Out,2009/10
SS Tiwary,MJ McClenaghan,1,2,Not Out,2015
SS Tiwary,MJ McClenaghan,3,8,Not Out,2016
SS Tiwary,MM Ali,8,9,Not Out,2021
SS Tiwary,MM Patel,1,3,Not Out,2011
SS Tiwary,MM Patel,11,5,Not Out,2012
SS Tiwary,MS Gony,1,1,Not Out,2011
SS Tiwary,MS Gony,3,6,Not Out,2012
SS Tiwary,Mohammad Asif,2,4,SS Tiwary,2007/08
SS Tiwary,Mohammed Shami,2,2,Not Out,2021
SS Tiwary,Mohammed Siraj,2,4,SS Tiwary,2020/21
SS Tiwary,Mustafizur Rahman,3,4,Not Out,2016
SS Tiwary,NT Ellis,6,8,SS Tiwary,2021
SS Tiwary,P Awana,1,3,SS Tiwary,2012
SS Tiwary,P Kumar,5,7,Not Out,2011
SS Tiwary,P Kumar,3,4,Not Out,2012
SS Tiwary,P Kumar,4,3,Not Out,2015
SS Tiwary,P Kumar,0,1,Not Out,2016
SS Tiwary,PD Collingwood,18,12,Not Out,2009/10
SS Tiwary,PJ Cummins,14,5,Not Out,2020/21
SS Tiwary,PJ Sangwan,16,8,Not Out,2009/10
SS Tiwary,PJ Sangwan,13,7,SS Tiwary,2009/10
SS Tiwary,PP Chawla,5,4,SS Tiwary,2007/08
SS Tiwary,PP Chawla,3,2,Not Out,2009
SS Tiwary,PP Chawla,8,4,Not Out,2009/10
SS Tiwary,PP Chawla,1,2,SS Tiwary,2009/10
SS Tiwary,PP Chawla,6,4,Not Out,2011
SS Tiwary,PP Chawla,1,2,Not Out,2015
SS Tiwary,PP Chawla,5,7,Not Out,2020/21
SS Tiwary,PP Ojha,15,13,SS Tiwary,2009/10
SS Tiwary,Parvez Rasool,5,4,Not Out,2015
SS Tiwary,Parvez Rasool,17,8,Not Out,2016
SS Tiwary,R Ashwin,2,3,Not Out,2011
SS Tiwary,R Ashwin,7,3,Not Out,2011
SS Tiwary,R Ashwin,4,6,Not Out,2011
SS Tiwary,R Ashwin,2,2,Not Out,2021
SS Tiwary,R Bhatia,12,10,Not Out,2012
SS Tiwary,R Bhatia,8,6,SS Tiwary,2012
SS Tiwary,R Dhawan,8,6,Not Out,2016
SS Tiwary,R Sharma,17,10,Not Out,2009/10
SS Tiwary,R Sharma,1,1,Not Out,2012
SS Tiwary,R Sharma,6,5,Not Out,2012
SS Tiwary,R Sharma,16,9,Not Out,2013
SS Tiwary,R Tewatia,8,10,Not Out,2020/21
SS Tiwary,R Vinay Kumar,13,8,Not Out,2009/10
SS Tiwary,R Vinay Kumar,2,3,Not Out,2011
SS Tiwary,R Vinay Kumar,6,4,Not Out,2015
SS Tiwary,RA Jadeja,4,5,Not Out,2011
SS Tiwary,RA Jadeja,7,5,SS Tiwary,2012
SS Tiwary,RA Jadeja,17,9,SS Tiwary,2020/21
SS Tiwary,RA Jadeja,6,3,Not Out,2021
SS Tiwary,RG Sharma,0,1,SS Tiwary,2009
SS Tiwary,RG Sharma,6,5,Not Out,2009/10
SS Tiwary,RJ Harris,1,2,SS Tiwary,2011
SS Tiwary,RJ Harris,1,6,Not Out,2011
SS Tiwary,RN ten Doeschate,3,5,SS Tiwary,2012
SS Tiwary,RP Singh,4,3,SS Tiwary,2009/10
SS Tiwary,RP Singh,13,6,Not Out,2011
SS Tiwary,RP Singh,1,5,Not Out,2012
SS Tiwary,RS Bopara,10,9,SS Tiwary,2009/10
SS Tiwary,RS Bopara,2,1,Not Out,2015
SS Tiwary,RV Gomez,1,2,SS Tiwary,2011
SS Tiwary,Rashid Khan,0,1,SS Tiwary,2020/21
SS Tiwary,Ravi Bishnoi,10,7,Not Out,2021
SS Tiwary,S Gopal,7,4,Not Out,2020/21
SS Tiwary,S Ladda,5,5,Not Out,2009/10
SS Tiwary,S Nadeem,1,2,Not Out,2020/21
SS Tiwary,S Randiv,2,3,SS Tiwary,2011
SS Tiwary,S Sandeep Warrier,3,2,Not Out,2020/21
SS Tiwary,S Sreesanth,4,3,Not Out,2013
SS Tiwary,S Tyagi,2,4,Not Out,2009/10
SS Tiwary,SB Jakati,8,8,SS Tiwary,2009/10
SS Tiwary,SB Jakati,0,2,SS Tiwary,2009/10
SS Tiwary,SB Jakati,2,2,Not Out,2011
SS Tiwary,SB Jakati,4,6,Not Out,2011
SS Tiwary,SC Ganguly,8,3,Not Out,2009/10
SS Tiwary,SE Bond,2,2,Not Out,2009/10
SS Tiwary,SJ Srivastava,10,7,Not Out,2009/10
SS Tiwary,SJ Srivastava,0,1,SS Tiwary,2011
SS Tiwary,SK Raina,1,1,Not Out,2009/10
SS Tiwary,SK Raina,8,6,Not Out,2011
SS Tiwary,SK Raina,6,11,Not Out,2011
SS Tiwary,SK Raina,18,11,Not Out,2011
SS Tiwary,SK Trivedi,11,9,SS Tiwary,2012
SS Tiwary,SK Trivedi,12,14,Not Out,2013
SS Tiwary,SK Warne,20,12,Not Out,2009/10
SS Tiwary,SL Malinga,10,7,Not Out,2011
SS Tiwary,SL Malinga,4,6,Not Out,2011
SS Tiwary,SL Malinga,3,5,Not Out,2012
SS Tiwary,SL Malinga,4,3,Not Out,2013
SS Tiwary,SL Malinga,6,5,Not Out,2015
SS Tiwary,SM Curran,5,7,Not Out,2020/21
SS Tiwary,SN Thakur,13,11,Not Out,2021
SS Tiwary,SP Narine,2,3,Not Out,2012
SS Tiwary,SP Narine,0,2,SS Tiwary,2013
SS Tiwary,SP Narine,11,5,Not Out,2017
SS Tiwary,SP Narine,0,1,SS Tiwary,2020/21
SS Tiwary,SR Watson,6,5,SS Tiwary,2009/10
SS Tiwary,SR Watson,1,1,Not Out,2013
SS Tiwary,SR Watson,6,11,Not Out,2016
SS Tiwary,STR Binny,6,3,Not Out,2016
SS Tiwary,SW Tait,1,2,SS Tiwary,2009/10
SS Tiwary,SW Tait,1,3,Not Out,2013
SS Tiwary,Shakib Al Hasan,5,5,Not Out,2016
SS Tiwary,Shoaib Malik,5,4,Not Out,2007/08
SS Tiwary,T Thushara,3,8,Not Out,2009/10
SS Tiwary,TA Boult,6,6,Not Out,2017
SS Tiwary,TG Southee,19,9,Not Out,2015
SS Tiwary,TG Southee,6,8,Not Out,2016
SS Tiwary,TL Suman,3,4,Not Out,2009
SS Tiwary,TL Suman,6,6,Not Out,2013
SS Tiwary,UT Yadav,5,3,Not Out,2011
SS Tiwary,UT Yadav,14,9,Not Out,2015
SS Tiwary,UT Yadav,16,13,Not Out,2017
SS Tiwary,V Kohli,9,5,Not Out,2009/10
SS Tiwary,V Pratap Singh,11,5,SS Tiwary,2012
SS Tiwary,VR Aaron,7,6,Not Out,2016
SS Tiwary,VRV Singh,12,6,Not Out,2007/08
SS Tiwary,Washington Sundar,2,3,Not Out,2020/21
SS Tiwary,Y Nagar,2,2,Not Out,2011
SS Tiwary,YA Abdulla,3,2,Not Out,2009
SS Tiwary,YK Pathan,12,6,Not Out,2009/10
SS Tiwary,YK Pathan,2,5,Not Out,2012
SS Tiwary,YS Chahal,1,2,Not Out,2015
SS Tiwary,YS Chahal,10,10,SS Tiwary,2016
SS Tiwary,YS Chahal,1,1,Not Out,2020/21
SS Tiwary,Yuvraj Singh,3,3,Not Out,2009/10
SS Tiwary,Yuvraj Singh,1,1,Not Out,2013
ST Jayasuriya,A Flintoff,5,3,Not Out,2009
ST Jayasuriya,A Kumble,25,10,Not Out,2007/08
ST Jayasuriya,A Kumble,13,7,Not Out,2009
ST Jayasuriya,A Kumble,2,2,Not Out,2009
ST Jayasuriya,A Mishra,10,8,ST Jayasuriya,2007/08
ST Jayasuriya,A Mithun,4,3,Not Out,2009
ST Jayasuriya,A Uniyal,0,1,ST Jayasuriya,2009/10
ST Jayasuriya,AB Agarkar,2,4,Not Out,2007/08
ST Jayasuriya,AB Dinda,7,3,Not Out,2009
ST Jayasuriya,AB Dinda,5,4,ST Jayasuriya,2009
ST Jayasuriya,AD Mascarenhas,13,6,Not Out,2009/10
ST Jayasuriya,B Akhil,4,6,Not Out,2007/08
ST Jayasuriya,B Geeves,24,10,Not Out,2007/08
ST Jayasuriya,B Lee,0,6,ST Jayasuriya,2007/08
ST Jayasuriya,B Lee,4,8,ST Jayasuriya,2009
ST Jayasuriya,BAW Mendis,11,5,Not Out,2009
ST Jayasuriya,BJ Hodge,6,7,Not Out,2009
ST Jayasuriya,CH Gayle,8,3,Not Out,2009
ST Jayasuriya,CK Kapugedera,26,5,Not Out,2007/08
ST Jayasuriya,D du Preez,14,6,Not Out,2009
ST Jayasuriya,DNT Zoysa,7,9,Not Out,2007/08
ST Jayasuriya,DNT Zoysa,18,5,Not Out,2007/08
ST Jayasuriya,DP Nannes,0,3,ST Jayasuriya,2009
ST Jayasuriya,DP Nannes,2,6,Not Out,2009/10
ST Jayasuriya,DP Vijaykumar,10,7,Not Out,2007/08
ST Jayasuriya,DW Steyn,1,12,ST Jayasuriya,2007/08
ST Jayasuriya,DW Steyn,0,4,ST Jayasuriya,2009/10
ST Jayasuriya,FH Edwards,1,6,Not Out,2009
ST Jayasuriya,GD McGrath,6,5,Not Out,2007/08
ST Jayasuriya,GD McGrath,5,7,Not Out,2007/08
ST Jayasuriya,I Sharma,18,10,ST Jayasuriya,2007/08
ST Jayasuriya,I Sharma,19,9,Not Out,2007/08
ST Jayasuriya,I Sharma,1,3,Not Out,2009
ST Jayasuriya,I Sharma,1,5,Not Out,2009
ST Jayasuriya,IK Pathan,1,1,Not Out,2007/08
ST Jayasuriya,IK Pathan,17,5,Not Out,2007/08
ST Jayasuriya,IK Pathan,0,2,ST Jayasuriya,2009
ST Jayasuriya,J Botha,5,10,Not Out,2009
ST Jayasuriya,JA Morkel,36,17,Not Out,2007/08
ST Jayasuriya,JA Morkel,15,9,Not Out,2009
ST Jayasuriya,JDP Oram,16,9,L Ronchi,2007/08
ST Jayasuriya,JH Kallis,18,7,Not Out,2007/08
ST Jayasuriya,JH Kallis,15,15,Not Out,2009
ST Jayasuriya,JH Kallis,16,17,Not Out,2009
ST Jayasuriya,Joginder Sharma,12,6,Not Out,2007/08
ST Jayasuriya,Kamran Khan,9,5,Not Out,2009/10
ST Jayasuriya,L Balaji,5,2,Not Out,2007/08
ST Jayasuriya,LR Shukla,5,6,ST Jayasuriya,2009
ST Jayasuriya,M Muralitharan,12,7,Not Out,2007/08
ST Jayasuriya,MF Maharoof,9,12,Not Out,2007/08
ST Jayasuriya,MF Maharoof,5,5,ST Jayasuriya,2009/10
ST Jayasuriya,MM Patel,11,9,Not Out,2007/08
ST Jayasuriya,MS Gony,4,3,ST Jayasuriya,2007/08
ST Jayasuriya,MS Gony,23,16,Not Out,2007/08
ST Jayasuriya,MS Gony,7,6,Not Out,2009
ST Jayasuriya,Mohammad Asif,13,6,Not Out,2007/08
ST Jayasuriya,P Kumar,5,4,Not Out,2007/08
ST Jayasuriya,P Kumar,7,2,Not Out,2007/08
ST Jayasuriya,P Kumar,2,9,Not Out,2009
ST Jayasuriya,P Kumar,2,2,Not Out,2009/10
ST Jayasuriya,PP Ojha,6,4,Not Out,2007/08
ST Jayasuriya,Pankaj Singh,13,5,Not Out,2007/08
ST Jayasuriya,R Vinay Kumar,17,9,Not Out,2007/08
ST Jayasuriya,R Vinay Kumar,8,6,Not Out,2009
ST Jayasuriya,R Vinay Kumar,6,4,Not Out,2009
ST Jayasuriya,RE van der Merwe,0,1,ST Jayasuriya,2009
ST Jayasuriya,RE van der Merwe,1,4,ST Jayasuriya,2009
ST Jayasuriya,RJ Harris,5,4,Not Out,2009
ST Jayasuriya,RP Singh,0,4,Not Out,2007/08
ST Jayasuriya,RP Singh,0,3,ST Jayasuriya,2009
ST Jayasuriya,RP Singh,0,3,ST Jayasuriya,2009
ST Jayasuriya,S Sreesanth,3,10,ST Jayasuriya,2007/08
ST Jayasuriya,S Tyagi,15,9,ST Jayasuriya,2009
ST Jayasuriya,SB Bangar,5,5,Not Out,2007/08
ST Jayasuriya,SC Ganguly,14,6,Not Out,2009
ST Jayasuriya,SK Trivedi,9,7,ST Jayasuriya,2007/08
ST Jayasuriya,SK Trivedi,7,6,Not Out,2009
ST Jayasuriya,SK Warne,5,3,Not Out,2007/08
ST Jayasuriya,SK Warne,2,4,ST Jayasuriya,2009
ST Jayasuriya,SR Watson,0,3,ST Jayasuriya,2007/08
ST Jayasuriya,SR Watson,4,6,Not Out,2007/08
ST Jayasuriya,SR Watson,0,1,ST Jayasuriya,2009/10
ST Jayasuriya,SW Tait,1,3,Not Out,2009/10
ST Jayasuriya,Shahid Afridi,0,1,ST Jayasuriya,2007/08
ST Jayasuriya,Shoaib Akhtar,27,8,Not Out,2007/08
ST Jayasuriya,Sohail Tanvir,7,8,Not Out,2007/08
ST Jayasuriya,Sohail Tanvir,3,9,Not Out,2007/08
ST Jayasuriya,T Thushara,14,11,ST Jayasuriya,2009
ST Jayasuriya,VY Mahesh,15,5,ST Jayasuriya,2007/08
ST Jayasuriya,VY Mahesh,18,8,Not Out,2007/08
ST Jayasuriya,Y Venugopal Rao,8,4,ST Jayasuriya,2007/08
ST Jayasuriya,YK Pathan,4,9,Not Out,2007/08
ST Jayasuriya,YK Pathan,2,2,Not Out,2009
ST Jayasuriya,YK Pathan,1,2,Not Out,2009/10
ST Jayasuriya,Z Khan,6,6,ST Jayasuriya,2007/08
STR Binny,A Ashish Reddy,4,4,Not Out,2015
STR Binny,A Mishra,2,4,STR Binny,2012
STR Binny,A Mishra,0,1,Not Out,2013
STR Binny,A Mishra,12,8,Not Out,2014
STR Binny,A Mishra,5,8,Not Out,2014
STR Binny,A Mishra,7,5,Not Out,2016
STR Binny,A Mishra,0,1,STR Binny,2019
STR Binny,A Nehra,4,3,Not Out,2012
STR Binny,A Nehra,14,5,Not Out,2013
STR Binny,AB Dinda,0,1,STR Binny,2009/10
STR Binny,AD Mathews,2,2,Not Out,2012
STR Binny,AD Russell,3,2,Not Out,2013
STR Binny,AD Russell,2,2,Not Out,2014
STR Binny,AJ Tye,10,4,Not Out,2018
STR Binny,AR Patel,2,2,Not Out,2014
STR Binny,AR Patel,1,5,Not Out,2017
STR Binny,Anureet Singh,11,3,Not Out,2015
STR Binny,Arshdeep Singh,12,3,Not Out,2019
STR Binny,B Kumar,12,4,Not Out,2013
STR Binny,B Kumar,1,1,Not Out,2014
STR Binny,B Kumar,2,2,Not Out,2015
STR Binny,B Kumar,2,2,Not Out,2015
STR Binny,B Kumar,1,4,Not Out,2016
STR Binny,B Kumar,1,2,STR Binny,2017
STR Binny,BA Bhatt,3,3,Not Out,2011
STR Binny,BA Stokes,5,2,Not Out,2017
STR Binny,BCJ Cutting,7,3,Not Out,2017
STR Binny,BW Hilfenhaus,3,6,Not Out,2012
STR Binny,Bipul Sharma,1,1,Not Out,2017
STR Binny,CH Morris,6,4,Not Out,2013
STR Binny,CH Morris,12,8,Not Out,2013
STR Binny,CH Morris,7,5,Not Out,2019
STR Binny,CR Brathwaite,5,4,Not Out,2016
STR Binny,CR Brathwaite,2,3,Not Out,2017
STR Binny,CR Brathwaite,3,5,Not Out,2019
STR Binny,CR Woakes,0,3,STR Binny,2017
STR Binny,D Wiese,6,6,Not Out,2015
STR Binny,DE Bollinger,6,5,Not Out,2011
STR Binny,DJ Bravo,16,5,Not Out,2012
STR Binny,DJ Bravo,20,14,Not Out,2013
STR Binny,DJ Bravo,10,5,Not Out,2013
STR Binny,DJ Bravo,5,2,Not Out,2018
STR Binny,DJ Bravo,6,2,STR Binny,2018
STR Binny,DJ Willey,3,2,Not Out,2018
STR Binny,DJG Sammy,1,2,Not Out,2013
STR Binny,DJG Sammy,2,6,STR Binny,2013
STR Binny,DJG Sammy,13,7,Not Out,2014
STR Binny,DL Vettori,6,4,Not Out,2012
STR Binny,DR Smith,4,3,Not Out,2012
STR Binny,DS Kulkarni,0,4,Not Out,2012
STR Binny,DS Kulkarni,1,1,Not Out,2013
STR Binny,DS Kulkarni,5,5,Not Out,2016
STR Binny,DT Christian,11,3,Not Out,2017
STR Binny,DW Steyn,5,4,Not Out,2013
STR Binny,DW Steyn,8,5,Not Out,2014
STR Binny,HV Patel,2,3,Not Out,2012
STR Binny,HV Patel,5,5,Not Out,2015
STR Binny,Harbhajan Singh,26,9,Not Out,2012
STR Binny,Harbhajan Singh,1,1,Not Out,2013
STR Binny,Harbhajan Singh,12,9,Not Out,2013
STR Binny,Harbhajan Singh,8,7,Not Out,2013
STR Binny,Harbhajan Singh,1,5,Not Out,2014
STR Binny,I Sharma,1,1,Not Out,2013
STR Binny,I Sharma,3,3,Not Out,2013
STR Binny,I Sharma,11,8,Not Out,2014
STR Binny,I Sharma,2,2,Not Out,2019
STR Binny,IC Pandey,2,4,Not Out,2014
STR Binny,IK Pathan,1,1,Not Out,2014
STR Binny,Imran Tahir,0,1,STR Binny,2014
STR Binny,Imran Tahir,1,2,STR Binny,2015
STR Binny,Imran Tahir,3,2,Not Out,2018
STR Binny,J Botha,18,5,Not Out,2013
STR Binny,JA Morkel,1,2,Not Out,2011
STR Binny,JD Unadkat,13,8,Not Out,2013
STR Binny,JD Unadkat,1,1,Not Out,2017
STR Binny,JH Kallis,5,4,Not Out,2013
STR Binny,JJ Bumrah,1,2,STR Binny,2016
STR Binny,JJ Bumrah,5,3,Not Out,2017
STR Binny,JJ Bumrah,3,3,Not Out,2019
STR Binny,JO Holder,2,2,Not Out,2013
STR Binny,K Rabada,10,7,STR Binny,2019
STR Binny,KA Pollard,0,1,STR Binny,2012
STR Binny,KA Pollard,0,1,STR Binny,2013
STR Binny,KP Appanna,1,4,Not Out,2012
STR Binny,KV Sharma,1,1,Not Out,2013
STR Binny,KV Sharma,3,3,Not Out,2014
STR Binny,KV Sharma,2,5,Not Out,2014
STR Binny,Karanveer Singh,1,4,STR Binny,2014
STR Binny,Karanveer Singh,8,5,Not Out,2015
STR Binny,Kuldeep Yadav,0,1,STR Binny,2018
STR Binny,LH Ferguson,0,5,STR Binny,2017
STR Binny,LR Shukla,0,1,STR Binny,2013
STR Binny,M Kartik,13,6,Not Out,2013
STR Binny,M Kartik,10,4,Not Out,2014
STR Binny,M Morkel,0,1,STR Binny,2014
STR Binny,M Prasidh Krishna,0,3,STR Binny,2018
STR Binny,MA Starc,1,3,STR Binny,2015
STR Binny,MC Henriques,4,5,Not Out,2014
STR Binny,MG Johnson,3,3,Not Out,2013
STR Binny,MG Johnson,2,4,Not Out,2013
STR Binny,MG Johnson,0,2,STR Binny,2014
STR Binny,MG Johnson,0,10,STR Binny,2015
STR Binny,MJ McClenaghan,1,1,Not Out,2017
STR Binny,MM Sharma,5,4,STR Binny,2014
STR Binny,MM Sharma,5,3,Not Out,2014
STR Binny,MM Sharma,12,5,Not Out,2017
STR Binny,MP Stoinis,2,2,Not Out,2017
STR Binny,Mohammed Shami,21,8,Not Out,2019
STR Binny,Mujeeb Ur Rahman,1,3,Not Out,2018
STR Binny,Mustafizur Rahman,8,3,STR Binny,2016
STR Binny,NLTC Perera,1,2,Not Out,2013
STR Binny,NLTC Perera,5,4,STR Binny,2013
STR Binny,NM Coulter-Nile,4,5,Not Out,2017
STR Binny,P Kumar,3,6,Not Out,2011
STR Binny,P Kumar,0,4,STR Binny,2013
STR Binny,P Kumar,2,2,Not Out,2015
STR Binny,P Kumar,1,1,Not Out,2015
STR Binny,PC Valthaty,4,4,Not Out,2011
STR Binny,PJ Cummins,6,4,Not Out,2017
STR Binny,PP Chawla,13,8,Not Out,2011
STR Binny,PP Chawla,8,7,STR Binny,2019
STR Binny,PP Ojha,17,8,Not Out,2013
STR Binny,PP Ojha,11,4,Not Out,2013
STR Binny,R Ashwin,9,4,Not Out,2013
STR Binny,R Ashwin,1,3,Not Out,2014
STR Binny,R Bhatia,9,6,Not Out,2013
STR Binny,R Bhatia,1,1,Not Out,2013
STR Binny,R Dhawan,2,3,Not Out,2013
STR Binny,R Dhawan,6,7,Not Out,2014
STR Binny,R McLaren,7,3,STR Binny,2011
STR Binny,R Sharma,1,3,Not Out,2013
STR Binny,R Sharma,13,5,Not Out,2013
STR Binny,R Vinay Kumar,6,3,Not Out,2012
STR Binny,R Vinay Kumar,7,6,STR Binny,2013
STR Binny,R Vinay Kumar,5,2,Not Out,2013
STR Binny,R Vinay Kumar,1,2,STR Binny,2014
STR Binny,R Vinay Kumar,7,4,TG Southee,2015
STR Binny,RA Jadeja,10,5,Not Out,2013
STR Binny,RA Jadeja,8,5,Not Out,2013
STR Binny,RA Jadeja,7,4,STR Binny,2014
STR Binny,RA Jadeja,2,5,STR Binny,2016
STR Binny,RA Jadeja,3,3,Not Out,2018
STR Binny,RJ Harris,0,1,STR Binny,2012
STR Binny,RP Singh,1,1,Not Out,2013
STR Binny,RS Bopara,3,3,Not Out,2015
STR Binny,Rashid Khan,2,4,Not Out,2017
STR Binny,S Aravind,0,1,STR Binny,2015
STR Binny,S Badree,7,3,Not Out,2014
STR Binny,S Gopal,1,5,STR Binny,2014
STR Binny,S Nadeem,5,7,Not Out,2013
STR Binny,S Nadeem,0,1,Not Out,2014
STR Binny,S Nadeem,3,5,Not Out,2017
STR Binny,SB Jakati,14,6,Not Out,2016
STR Binny,SE Bond,8,4,Not Out,2009/10
STR Binny,SK Raina,3,7,Not Out,2014
STR Binny,SL Malinga,5,8,Not Out,2013
STR Binny,SL Malinga,6,3,Not Out,2013
STR Binny,SL Malinga,2,2,Not Out,2015
STR Binny,SL Malinga,4,1,Not Out,2019
STR Binny,SN Thakur,1,2,STR Binny,2017
STR Binny,SN Thakur,1,2,STR Binny,2018
STR Binny,SN Thakur,7,7,Not Out,2018
STR Binny,SP Narine,2,4,Not Out,2013
STR Binny,SP Narine,8,5,Not Out,2014
STR Binny,SP Narine,1,3,Not Out,2018
STR Binny,SR Watson,1,2,Not Out,2018
STR Binny,SR Watson,3,3,Not Out,2018
STR Binny,Sandeep Sharma,5,4,Not Out,2015
STR Binny,Sandeep Sharma,1,1,Not Out,2015
STR Binny,Sandeep Sharma,1,1,Not Out,2017
STR Binny,TA Boult,5,3,Not Out,2015
STR Binny,UT Yadav,0,1,STR Binny,2013
STR Binny,UT Yadav,16,4,STR Binny,2016
STR Binny,UT Yadav,4,1,Not Out,2017
STR Binny,V Pratap Singh,5,4,Not Out,2012
STR Binny,VR Aaron,2,7,Not Out,2017
STR Binny,VY Mahesh,8,9,STR Binny,2012
STR Binny,WD Parnell,7,4,Not Out,2013
STR Binny,Washington Sundar,1,2,Not Out,2017
STR Binny,YS Chahal,8,6,Not Out,2015
STR Binny,Yuvraj Singh,0,2,STR Binny,2013
STR Binny,Yuvraj Singh,1,2,STR Binny,2014
STR Binny,Z Khan,5,5,Not Out,2012
STR Binny,Z Khan,4,3,Not Out,2016
STR Binny,Z Khan,5,7,STR Binny,2017
SV Samson,A Mishra,2,4,SV Samson,2013
SV Samson,A Mishra,5,14,Not Out,2013
SV Samson,A Mishra,1,1,Not Out,2018
SV Samson,A Nehra,2,2,Not Out,2015
SV Samson,A Nehra,1,2,Not Out,2016
SV Samson,A Nortje,1,4,Not Out,2020/21
SV Samson,A Nortje,1,1,Not Out,2020/21
SV Samson,A Nortje,11,11,Not Out,2021
SV Samson,A Nortje,0,1,SV Samson,2022
